OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
30:48,30:48 - 30:50,有沒有你不喜歡的地方呢,zh,SPEAKER_05,30:48,30:48 - 30:50,有沒有你不喜歡的地方呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:50,30:50 - 30:52,就是那些動物 推那些動物,zh,SPEAKER_08,30:50,30:50 - 30:52,就是那些動物 推那些動物,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:52,30:52 - 30:54,不喜歡那種行為,zh,SPEAKER_08,30:52,30:52 - 30:54,不喜歡那種行為,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:54,30:54 - 30:55,Oh!,en,SPEAKER_05,30:54,30:54 - 30:55,哦 好的,zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
30:55,30:55 - 30:58,但你不喜欢他们推别人是不是,zh,SPEAKER_05,30:55,30:55 - 30:58,你不喜欢他们推别人是不是,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
30:58,30:58 - 30:58,这样是不好,zh,SPEAKER_05,30:58,30:58 - 30:58,这样的行为不好,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,FALSE,TRUE
30:58,30:58 - 31:00,,,,30:58,30:58 - 31:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:00,31:00 - 31:01,"Un, dos...",es,SPEAKER_05,31:00,31:00 - 31:01,嗯，对,zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
31:01,31:01 - 31:02,,,,31:01,31:01 - 31:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:02,31:02 - 31:03,我同意,zh,SPEAKER_05,31:02,31:02 - 31:03,我同意,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:03,31:03 - 31:05,,,,31:03,31:03 - 31:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:05,31:05 - 31:10,那你觉得刚刚这个游戏是太长太短还是刚刚好呢,zh,SPEAKER_05,31:05,31:05 - 31:10,那你觉得刚刚这个游戏是太长太短还是刚刚好呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:10,31:10 - 31:11,,,,31:10,31:10 - 31:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:11,31:11 - 31:12,刚刚好,zh,SPEAKER_05,31:11,31:11 - 31:12,"speaker 2: 刚刚好
speaker 4: 刚刚好啊",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,6,TRUE,FALSE,TRUE
31:12,31:12 - 31:14,我快累死了,zh,SPEAKER_05,31:12,31:12 - 31:14,我快累死了,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:14,31:14 - 31:15,,,,31:14,31:14 - 31:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:15,31:15 - 31:17,那你是不是觉得有点长呀,zh,SPEAKER_05,31:15,31:15 - 31:17,那你是不是觉得有点长呀,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:17,31:17 - 31:19,,,,31:17,31:17 - 31:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:19,31:19 - 31:19,刚刚好,zh,SPEAKER_05,31:19,31:19 - 31:19,刚刚好,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:19,31:19 - 31:20,,,,31:19,31:19 - 31:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:20,31:20 - 31:23,"你还是觉得刚刚好,好的,谢谢你。",zh,SPEAKER_05,31:20,31:20 - 31:23,"你还是觉得刚刚好,好的,谢谢你。",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:23,31:23 - 31:24,,,,31:23,31:23 - 31:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:24,31:24 - 31:32,"那还有一个问题是,你觉得刚刚那个游戏你是可以很轻松的就认真做它,就是pay attention呢?",zh,SPEAKER_05,31:24,31:24 - 31:32,"那还有一个问题是,你觉得刚刚那个游戏你是可以很轻松的就认真做它,就是pay attention呢?",en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
31:32,31:32 - 31:35,还是你觉得你需要很努力才可以pay attention?,zh,SPEAKER_05,31:32,31:32 - 31:35,还是你觉得你需要很努力才可以pay attention?,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
31:35,31:35 - 31:36,,,,31:35,31:35 - 31:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:36,31:36 - 31:37,很簡單的啊,zh,SPEAKER_05,31:36,31:36 - 31:37,很簡單的啊,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:37,31:37 - 31:38,,,,31:37,31:37 - 31:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:38,31:38 - 31:39,好的,zh,SPEAKER_05,31:38,31:38 - 31:39,好的,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:39,31:39 - 31:42,"真棒!哇,你太棒了!",zh,SPEAKER_05,31:39,31:39 - 31:42,"真棒!哇,你太棒了!",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:42,31:42 - 31:43,"好,謝謝你",zh,SPEAKER_05,31:42,31:42 - 31:43,"好,謝謝你",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:43,31:43 - 31:45,,,,31:43,31:43 - 31:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:45,31:45 - 31:47,That's it. thank you.,en,SPEAKER_05,31:45,31:45 - 31:47,那就这样啦 谢谢你咯,zh,Speaker 4 Experimenter,No difference,00:00:00,14,TRUE,TRUE,TRUE
31:47,31:47 - 31:50,你跟我的爸爸还是要说一句话,zh,SPEAKER_08,31:47,31:47 - 31:50,你跟我的爸爸还是要说一些东西呀,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,FALSE,TRUE
31:50,31:50 - 31:52,,,,31:50,31:50 - 31:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:52,31:52 - 31:56,我们再约下一个时间和您一起玩游戏好不好,zh,SPEAKER_05,31:52,31:52 - 31:56,我们再约下一个时间和你一起玩游戏好不好,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
31:56,31:56 - 31:58,,,,31:56,31:56 - 31:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
31:58,31:58 - 31:59,下次我們會玩不一樣的遊戲,zh,SPEAKER_05,31:58,31:58 - 31:59,下次我們會玩不一樣的遊戲,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
31:59,31:59 - 32:01,下次我們會講故事,zh,SPEAKER_05,31:59,31:59 - 32:02,下次我們會講故事,zh,Speaker 4 Experimenter,No difference,00:00:01,0,FALSE,FALSE,TRUE
32:01,32:01 - 32:03,,,,32:02,32:02 - 32:03,好吗,zh,Speaker 4 Experimenter,00:01,00:00:01,2,TRUE,TRUE,TRUE
32:03,32:03 - 32:07,會講一些有很多很可愛的小動物的故事,zh,SPEAKER_05,32:03,32:03 - 32:07,會講一些有很多很可愛的小動物的故事,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:07,32:07 - 32:09,,,,32:07,32:07 - 32:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:09,32:09 - 32:09,(laughs),en,SPEAKER_05,32:09,32:09 - 32:10,(laughs),zh,Speaker 4 Experimenter,No difference,00:00:01,0,FALSE,TRUE,TRUE
32:09,32:09 - 32:13,,,,32:10,32:10 - 32:13,好吧,zh,Speaker 4 Experimenter,00:01,00:00:01,2,TRUE,TRUE,TRUE
32:13,32:13 - 32:14,Up to hops.,en,SPEAKER_04,32:13,32:13 - 32:14,嗯，好，谢谢你哦,zh,Speaker 4 Experimenter,No difference,00:00:00,9,TRUE,TRUE,TRUE
32:14,32:14 - 32:15,Doublek ejahjffjasaf,en,SPEAKER_04,32:14,32:14 - 32:15,谢谢你们,zh,Speaker 6 Others,No difference,00:00:00,6,TRUE,TRUE,TRUE
32:15,32:15 - 32:15,- thank you.,en,SPEAKER_00,32:15,32:15 - 32:17,- thank you.,en,Speaker 6 Others,No difference,00:00:02,0,FALSE,FALSE,TRUE
32:15,32:15 - 32:23,,,,32:17,32:17 - 32:23,不客气,zh,Speaker 4 Experimenter,00:02,00:00:02,3,TRUE,TRUE,TRUE
32:23,32:23 - 32:28,那爸爸不知道您现在知不知道什么时候会有时间呢,zh,SPEAKER_05,32:23,32:23 - 32:28,那爸爸不知道您现在知不知道什么时候会有时间呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:28,32:28 - 32:29,,,,32:28,32:28 - 32:29,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:29,32:29 - 32:33,大概多久之後呢?我週一週五可以,zh,SPEAKER_03,32:29,32:29 - 32:33,大概多久之後呢?我週一週五可以,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:33,32:33 - 32:34,周一周五可以出賣,zh,SPEAKER_05,32:33,32:33 - 32:35,周一周五可以是吗,zh,Speaker 4 Experimenter,No difference,00:00:01,0,TRUE,FALSE,TRUE
32:34,32:34 - 32:36,,,,32:35,32:35 - 32:36,嗯,zh,Speaker 3 Parent,00:01,00:00:01,1,TRUE,TRUE,TRUE
32:36,32:36 - 32:37,"Nah, i humm..",en,SPEAKER_05,32:36,32:36 - 32:37,嗯，那,zh,Speaker 4 Experimenter,No difference,00:00:00,5,TRUE,TRUE,TRUE
32:37,32:37 - 32:40,,,,32:37,32:37 - 32:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:40,32:40 - 32:42,那要不下周五可以吗,zh,SPEAKER_05,32:40,32:40 - 32:42,那要不下周五可以吗,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:42,32:42 - 32:43,,,,32:42,32:42 - 32:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:43,32:43 - 32:43,Control.,en,SPEAKER_03,32:43,32:43 - 32:43,下周五,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
32:43,32:43 - 32:45,,,,32:43,32:43 - 32:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:45,32:45 - 32:45,下周五,zh,SPEAKER_05,32:45,32:45 - 32:45,下周五,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:45,32:45 - 32:47,,,,32:45,32:45 - 32:46,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
32:47,32:47 - 32:47,"Uh, yeah.",en,SPEAKER_03,32:46,32:46 - 32:47,可以，呃，让我想想,zh,Speaker 3 Parent,00:01,00:00:01,9,TRUE,TRUE,TRUE
32:47,32:47 - 32:48,,,,32:47,32:47 - 32:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:48,32:48 - 32:49,"I mean, yes, again.",en,SPEAKER_04,32:48,32:48 - 32:49,看您的时间,zh,Speaker 4 Experimenter,No difference,00:00:00,9,TRUE,TRUE,TRUE
32:49,32:49 - 32:53,,,,32:49,32:49 - 32:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:53,32:53 - 32:53,可以,zh,SPEAKER_03,32:53,32:53 - 32:53,可以 可以,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,FALSE,TRUE
32:53,32:53 - 32:54,,,,32:53,32:53 - 32:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:54,32:54 - 32:55,可以哈,zh,SPEAKER_05,32:54,32:54 - 32:55,可以哈,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:55,32:55 - 32:56,好的,zh,SPEAKER_05,32:55,32:55 - 32:56,好的,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
32:56,32:56 - 32:57,,,,32:56,32:56 - 32:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
32:57,32:57 - 33:00,那下周五您几点比较好呢,zh,SPEAKER_05,32:57,32:57 - 33:00,那下周五您几点比较好呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:00,33:00 - 33:01,,,,33:00,33:00 - 33:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:01,33:01 - 33:03,就还是这个时间吧,zh,SPEAKER_03,33:01,33:01 - 33:03,就还是这个时间吧,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:03,33:03 - 33:05,还是10点对吧,zh,SPEAKER_05,33:03,33:03 - 33:05,还是10点对吧,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:05,33:05 - 33:12,,,,33:05,33:05 - 33:12,对,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
33:12,33:12 - 33:12,Have a good day.,en,SPEAKER_05,33:12,33:12 - 33:12,好的，好，谢谢您,zh,Speaker 4 Experimenter,No difference,00:00:00,10,TRUE,TRUE,TRUE
33:12,33:12 - 33:15,,,,33:12,33:12 - 33:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:15,33:15 - 33:17,"好,今天就这样了",zh,SPEAKER_05,33:15,33:15 - 33:17,"好,那今天就这样了",zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
33:17,33:17 - 33:18,好的好的好的,zh,SPEAKER_03,33:17,33:17 - 33:18,好的好的好的,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:18,33:18 - 33:19,,,,33:18,33:18 - 33:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:19,33:19 - 33:20,"嗯,好,再見",zh,SPEAKER_05,33:19,33:19 - 33:20,"嗯,好,再見",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:20,33:20 - 33:21,,,,33:20,33:20 - 33:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:21,33:21 - 33:22,Thank you. have a good day.,en,SPEAKER_03,33:21,33:21 - 33:22,Thank you. have a good day.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:22,33:22 - 33:28,,,,33:22,33:22 - 33:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:28,33:28 - 33:28,Action.,en,SPEAKER_04,33:28,33:28 - 33:28,unclear,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,TRUE,TRUE
33:28,33:28 - 33:33,,,,33:28,33:28 - 33:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:33,33:33 - 33:37,这个结果就是包括这次测试就所有测试完最后都会出来是吧,zh,SPEAKER_03,33:33,33:33 - 33:37,这个结果就是包括这次测试就所有测试完最后都会出来是吧,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:37,33:37 - 33:38,,,,33:37,33:37 - 33:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:38,33:38 - 33:40,"是的,會給您一個結果",zh,SPEAKER_05,33:38,33:38 - 33:40,"是的,會給您一個結果",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:40,33:40 - 33:42,好的好的好沒問題了謝謝你們,zh,SPEAKER_03,33:40,33:40 - 33:42,好的好的 好 我沒問題了 謝謝你們,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,FALSE,TRUE
33:42,33:42 - 33:44,謝謝您 拜拜,zh,SPEAKER_05,33:42,33:42 - 33:44,謝謝您 拜拜,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
33:44,33:44 - 33:59,,,,33:44,33:44 - 33:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
33:59,33:59 - 33:59,[blank_audio],en,SPEAKER_00,33:59,33:59 - 33:59,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
